feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,labels
-241.2361145,14.01436901,-2.877368927,-3.094335794,-4.05092144,-4.169373035,-6.535664082,-5.15642786,-5.082010746,-2.832452774,-4.672276974,-7.249579906,-4.452210903,-4.586005211,-2.766013622,-2.43343544,-2.25508666,1.838408709,3.230948448,5.083666801,female_fearful
-489.3930664,30.0619278,-34.44509506,-3.079894066,-19.23501015,-14.65453339,-28.23565102,-13.79432678,-22.69396973,-2.821461201,-21.37480545,-11.12510681,-8.88894558,-8.319457054,-3.03380394,-6.406262875,-6.784996986,9.84171772,4.261859417,15.28268909,female_fearful
-418.4476013,32.03105927,-30.07484245,-0.397485942,-11.75992393,-13.98001766,-23.53143501,-16.74132347,-20.4078331,-2.517046213,-17.84262466,-9.600450516,-5.699179173,-10.39820194,-1.261039138,-9.356244087,-12.10766411,3.055293798,-6.109766006,2.165063858,female_fearful
-395.3677368,28.54289818,-24.78448868,-0.281856477,-10.02674294,-13.06926155,-20.98346901,-15.83680534,-17.39929581,-3.243838072,-15.41842937,-8.955060005,-4.615196228,-8.980977058,-0.681615531,-8.999486923,-10.34222698,2.436361074,-4.741100311,1.301606894,female_fearful
-488.6152344,29.97338676,-34.7263298,0.937793851,-15.38424873,-14.26890564,-27.67346191,-17.9172039,-20.8597393,-1.86491096,-22.42544937,-6.104203701,-8.423420906,-7.966575146,-3.484260082,-12.62248611,-8.259433746,4.132203579,-5.480163097,6.489442348,female_fearful
-402.513855,27.76209831,-32.04244995,-1.738256693,-10.1546011,-18.02362823,-30.59962082,-17.92566299,-23.34009743,-2.302097797,-19.70245171,-11.4559269,-6.847649097,-11.11277676,-2.722963572,-8.782061577,-17.56773567,-0.510765493,-14.00275421,2.495859861,female_fearful
-278.9349976,16.00585556,-8.229600906,-0.291256398,-1.594638586,-7.89972353,-12.61250877,-9.040704727,-7.512979031,-3.062417984,-7.739572048,-5.957022667,-2.708538771,-4.986203194,-0.789692104,-6.070737362,-10.46323204,-4.008122444,-6.45496273,0.691225171,female_fearful
-453.690155,24.08402824,-34.34196472,-2.24907279,-14.19851398,-20.13696671,-33.05438614,-18.69592285,-20.76638031,-1.403109193,-21.03192139,-6.122827053,-7.626262188,-9.100114822,-2.2217803,-15.78116703,-13.64589596,-1.498694181,-9.455944061,11.25656509,female_fearful
-405.2096252,25.77725029,-36.19417953,-3.30657053,-12.33164501,-16.41121483,-29.38457489,-15.30402184,-24.41403389,-1.173006058,-19.49610519,-11.56079483,-3.688566923,-9.171364784,-6.072804928,-7.709536076,-10.43714714,13.06516552,8.870682716,17.43559837,female_fearful
-205.7785187,9.926617622,-2.374310493,-1.664891243,-1.511924744,-3.905118704,-7.45552063,-5.470871925,-4.497781277,-3.839467525,-4.46011734,-3.661300898,-2.670595169,-3.691951275,-3.674664021,-5.000413418,-2.237442255,5.318732738,7.84623003,9.327866554,female_fearful
-457.0004272,19.02461243,-40.49359131,-4.187708855,-14.67245197,-18.81889343,-33.46780396,-17.43501663,-22.97675514,0.405802637,-20.2810688,-6.375893593,-4.763865471,-10.26113033,-6.705848694,-9.112949371,-0.316478372,19.58434868,11.69099903,17.03302383,female_fearful
-515.5950317,71.16531372,-23.42448997,4.122344017,-7.090517998,-10.53408051,-18.55707359,-9.340176582,-18.96315193,-1.351383924,-9.210741997,-11.92680454,-2.151762009,-9.417830467,-1.955016494,-3.660978794,-13.67696095,0.751375437,-9.472480774,-4.745559216,female_disgust
-329.5198975,20.13187218,0.97707665,0.948878706,-1.567410827,-5.004879951,-5.344493866,-4.363465309,-5.478934765,-3.193962336,-3.058935404,-2.683418989,-1.78655827,-1.526512027,0.088851482,-2.115238428,-4.498878002,-1.786211133,-1.973314524,-2.712581635,female_disgust
-575.8878784,67.12806702,-28.70147324,4.942137718,-11.46421528,-11.92829132,-20.48473358,-11.20697308,-21.87672997,1.35402739,-12.80904198,-7.678213596,-1.889437795,-7.93163681,-0.03901596,-8.060646057,-11.47196579,1.288444757,-10.84832478,-4.027096748,female_disgust
-520.1448364,87.22350311,-28.79941559,-0.902028024,-4.693272114,-11.72669792,-22.13824272,-6.25426054,-21.96669006,-5.074233055,-3.575284958,-14.55937672,-2.959856272,-9.74098587,-7.024078369,-4.78897953,-13.02315712,-2.785924673,-10.10570431,-4.657829285,female_disgust
-357.1392517,27.25298119,0.723125219,-2.395143509,-2.86753583,-5.880070686,-6.600803852,-5.799808025,-6.688505173,-2.614862919,-1.994095087,-3.168313503,-2.086815834,-2.377700567,-2.253335238,-3.538657427,-4.238786221,-2.484006882,-3.405573368,-4.00130558,female_disgust
-573.8946533,82.28988647,-34.54130936,-0.226133898,-7.459284306,-12.70158958,-25.81248474,-7.686709881,-24.99985123,0.001259698,-7.969961643,-11.36103344,-3.474859238,-10.2289257,-5.625496387,-7.046724796,-12.86632442,-4.823244572,-11.81324863,-5.313038826,female_disgust
-515.045105,74.63354492,-18.3046608,2.095060587,-4.51347208,-6.351140499,-25.57569885,-9.553936005,-20.57388496,0.922519386,-10.65032482,-12.10895348,-0.54178381,-10.42338943,-3.485037088,-7.173612118,-13.39492321,1.957774162,-12.28011703,-3.805929422,female_disgust
-340.696228,23.96464539,2.453619242,-2.436957598,-2.513650179,-4.055831909,-8.585534096,-5.94881773,-6.75702095,-2.747033596,-1.876288533,-3.036803246,-1.321897864,-2.17216897,-2.689621925,-3.494518042,-4.114591599,-0.340382576,-2.291089296,-4.506011486,female_disgust
-567.6204224,69.13006592,-22.46922112,2.644950867,-10.03102112,-7.199868202,-30.08010864,-10.97396088,-20.05218887,4.879975796,-15.42868519,-6.679855824,-2.454092503,-8.969192505,-2.44920516,-9.187189102,-8.107660294,1.223176003,-14.00578403,-3.09526825,female_disgust
-511.3708496,73.85047913,-20.58589745,3.040017128,-2.559906006,-8.149610519,-18.21812248,-11.39282799,-21.43694687,2.58110857,-7.94254446,-13.21990395,-1.416931272,-10.02237701,-3.314405918,-7.967633247,-14.07929134,0.425953031,-10.39757919,-4.492266655,female_disgust
-379.9570618,33.47439194,-0.971029878,-0.281252474,-1.39320147,-5.079975605,-9.630142212,-9.501073837,-10.13582611,-2.478001356,-2.979537487,-5.943006516,-3.022895098,-2.210248232,-3.398950815,-5.509914398,-6.933300018,-2.68200922,-4.480302334,-4.56269598,female_disgust
-567.5552368,71.25222015,-25.33330536,3.550989866,-7.840077877,-10.55315208,-24.30230141,-14.46729946,-22.55214119,5.988500118,-13.75479126,-8.370324135,-2.248079062,-10.54279327,-4.042317867,-10.74215508,-10.45983219,0.289669573,-10.59917641,-2.445872784,female_disgust
-454.9423218,57.59917831,-29.93675613,7.101103783,-11.40713692,-13.42993355,-25.24715614,-10.28468704,-18.30738831,-3.298877478,-6.967189789,-12.29290295,-5.066564083,-11.39719868,-3.935044289,-8.637584686,-13.37260342,0.839007616,-12.9725256,-4.83276701,female_disgust
-326.5469971,23.93849564,-1.031010509,0.008948773,-4.583184242,-5.195244312,-7.600066662,-6.190406799,-6.130727291,-1.835050106,-2.629547596,-4.469184399,-2.755986452,-3.739947796,-2.076276064,-3.99678421,-4.100065231,-1.394628048,-4.517883301,-4.444822788,female_disgust
-508.962738,52.34768295,-32.7617836,5.47062397,-16.84843826,-14.53432465,-29.68514633,-10.90750408,-19.70308495,0.342373699,-11.65808392,-9.227391243,-7.462734222,-12.1970892,-5.617395401,-11.22864246,-7.399944782,-0.91286397,-15.33122826,-4.896262169,female_disgust
-471.2807312,69.56682587,-17.90414238,3.142368555,-14.73023605,-11.57437801,-23.95710182,-4.130997658,-21.80005074,-4.744074345,-3.160822153,-16.75399399,-5.914092541,-7.087055206,-6.13286972,-4.454698563,-13.02914333,-0.098369554,-12.21858311,-6.414356709,female_disgust
-296.8621521,20.5138092,2.362185955,0.772855997,-5.685906887,-6.559975147,-5.638132572,-4.759631157,-5.128682137,-1.600347161,-1.376350522,-4.512691498,-2.31141758,-1.392561436,-1.11889255,-2.037451267,-2.89087081,-1.726713181,-4.124497414,-4.183094978,female_disgust
-524.0372925,64.46896362,-22.85044479,3.902099609,-19.77111816,-13.44658375,-26.15541077,-5.907328606,-25.32608223,-0.421420634,-8.632613182,-15.96856213,-5.077586174,-7.839342594,-5.874205589,-7.628987789,-11.70169258,-0.782479882,-13.55464935,-5.32308054,female_disgust
-470.1888123,53.33637238,-23.99151611,8.008338928,-14.44279385,-11.39279175,-29.3992424,-6.951607227,-21.28617096,-1.043380499,-14.76956367,-12.02110195,-4.385308266,-14.17967701,-3.413464785,-8.727891922,-14.32716751,-1.206852078,-11.68355942,-7.010131836,female_disgust
-376.4628906,31.63492012,-4.001572132,-0.076074757,-6.324130058,-9.641180038,-16.6634388,-6.709139824,-10.91106987,-3.080064058,-8.027342796,-5.468290329,-3.532783985,-6.703322411,-1.982907891,-6.069480419,-8.726520538,-2.109306812,-5.939479351,-6.537999153,female_disgust
-522.5958252,47.11569214,-25.06685257,6.478982925,-19.01082993,-13.48171329,-31.18585014,-6.473123074,-21.69484901,0.583892941,-19.71036911,-7.150007725,-8.841860771,-12.9693203,-3.599746227,-12.44739914,-11.069314,-2.653378248,-13.84548473,-8.16655159,female_disgust
-448.1906738,64.65307617,-24.2154789,4.243475914,-9.828692436,-17.45038795,-27.33454132,-11.42924976,-23.48694229,-1.961425185,-9.240203857,-17.13175201,-6.207321167,-11.92939854,-6.42676878,-9.237864494,-14.49628735,0.441884786,-14.68781376,-5.375622749,female_disgust
-296.8701477,24.06331253,1.637374043,1.029335976,-2.876873255,-7.945532799,-8.375458717,-5.983008385,-6.997178555,-1.816862106,-3.181239843,-4.829160213,-3.022933483,-2.463238478,-2.394155264,-4.259473801,-4.166827202,-0.985745907,-4.136051655,-4.22876215,female_disgust
-501.6951294,60.95665359,-28.8319664,4.608043194,-13.70764828,-18.26793861,-29.03129578,-11.93947124,-24.70514297,2.500648499,-16.48472214,-13.44633389,-7.501951218,-10.34408855,-5.471244812,-12.46852207,-10.77065277,-0.476233482,-16.90197945,-5.189802647,female_disgust
-527.3205566,72.90914154,-18.46530533,-3.773562193,-6.016118526,-9.433244705,-18.19465446,-7.254874706,-19.91694641,0.234973773,-8.346290588,-13.24313164,-6.452062607,-8.882880211,-2.660110235,-3.30741477,-6.497893333,4.888405323,-4.371983051,-1.514912248,female_surprised
-319.3305054,27.88311386,0.420966953,-5.166687965,-5.618755817,-6.939467907,-7.259622574,-6.941680431,-7.406703472,-3.637455463,-4.301332474,-6.267717361,-4.993628025,-3.217559338,-1.716799974,-1.420135498,-0.148719385,1.728851438,-0.209186003,-1.384812474,female_surprised
-578.4016724,69.39639282,-24.14315796,-4.17816925,-10.71303368,-11.9515295,-21.78987885,-8.220335007,-19.99962044,3.464622259,-12.1243782,-10.70568562,-8.442784309,-6.611434937,-1.672600627,-3.185498476,-3.179936647,3.895982981,-6.535422325,-1.38175416,female_surprised
-496.7301025,66.868927,-23.63909149,-2.698079109,-11.13913727,-13.70589542,-22.7787323,-11.80979252,-23.22590637,-1.726341486,-12.60938358,-13.03676701,-6.611303329,-11.98804092,-3.755477905,-4.738955498,-8.752500534,3.996510506,-3.655816078,-0.33705005,female_surprised
-406.5448608,45.32783127,-12.27575016,-6.002782822,-9.551860809,-13.47064209,-14.86367702,-11.43099976,-15.53417301,-4.674222946,-8.295380592,-10.20577717,-6.311293602,-8.328609467,-2.716920614,-3.79419589,-5.147913933,2.17847538,-0.312765628,-1.246045589,female_surprised
-548.4703979,63.61174011,-28.85165024,-3.21726656,-16.20499229,-16.07104111,-26.71872902,-12.67617035,-21.88221931,2.009340525,-16.69439507,-10.50499153,-8.711048126,-11.21957588,-2.955303192,-5.634994507,-5.089716434,5.674659729,-5.058564186,-1.291059017,female_surprised
-514.3455811,67.45309448,-18.83083344,-3.530288696,-10.79414177,-6.251953125,-20.77748299,-17.02274132,-22.71024132,1.582577348,-10.20981216,-14.96049404,-5.987870216,-8.197566986,-3.970707655,-0.646660745,-6.57562685,4.591093063,-7.070400238,-2.157668829,female_surprised
-322.0900879,26.72821426,-1.360212922,-4.835510731,-5.141518116,-5.653666496,-9.303164482,-10.63110161,-10.23989677,-2.844712019,-3.819616556,-6.476826668,-4.332819462,-2.951485157,-1.041665196,-0.114150919,-0.637384951,1.952005744,-0.98034966,-1.727035761,female_surprised
-558.3997803,59.99881363,-25.13728333,-5.375445843,-13.89038658,-8.07814312,-26.23945045,-17.98801041,-20.15148735,4.553415775,-13.92877102,-12.02425671,-5.130722046,-7.154166222,-3.838052034,-2.837175846,-3.93249917,4.401916504,-8.187228203,-0.682980657,female_surprised
-478.3192749,58.13551712,-22.24170113,-5.098975182,-9.842500687,-7.267794609,-22.91666985,-17.07241058,-26.64771652,2.663484335,-13.55192089,-15.62175751,-2.49677825,-4.682556629,1.459887147,-2.928514719,-8.288025856,0.239897266,-8.44006443,-1.584290385,female_surprised
-299.9006653,24.91312599,-2.846154928,-4.827250957,-4.115503311,-4.775772095,-10.46552658,-11.26817703,-11.30883503,-2.861432314,-5.053827763,-6.782741547,-1.87213695,-0.387281716,1.791355252,-0.968101978,-1.737292409,-0.238853723,-3.743734837,-1.709807754,female_surprised
-530.0115356,55.98169708,-25.81489754,-4.70228529,-12.8282423,-7.340712547,-27.85542107,-19.93147469,-25.87692261,4.328070164,-19.50699234,-10.71999073,-2.490145683,-2.357952595,0.636055946,-4.885432243,-7.964822769,-1.749174714,-9.894341469,-0.066682152,female_surprised
-481.7737732,58.36267471,-20.95069504,-6.453208447,-11.24572182,-10.84133148,-21.09323502,-11.54748917,-24.83020782,3.274588108,-10.35726452,-12.36440849,-8.957709312,-8.4874506,-4.319868088,-6.458375931,-8.084074974,4.056920052,-4.687959671,2.782874107,female_surprised
-316.3968506,26.22396469,-0.497367382,-3.804327965,-5.941812038,-6.709916592,-8.504879951,-9.32363224,-10.52287197,-3.281345367,-4.009867668,-6.778921604,-5.519193649,-4.250369072,-2.587983847,-3.029484987,-1.322722793,1.479796767,0.22130616,1.170196652,female_surprised
-529.4865112,55.53610992,-24.22778893,-7.10941124,-14.82139492,-12.82541275,-24.03424835,-14.62382126,-24.61587524,4.458312988,-15.94875431,-10.47266483,-8.948776245,-6.914104462,-4.59032917,-7.329274178,-6.178664684,1.891536593,-6.201808453,2.409812689,female_surprised
-433.5582581,61.75347519,-28.6715374,-1.387403965,-9.515356064,-11.94246769,-20.71306038,-13.34343338,-22.74968529,4.279660702,-13.04153347,-12.40634251,-5.827322006,-9.46634388,-2.90033555,-5.627144337,-7.142669678,5.137922287,-3.05302453,2.150589466,female_surprised
-318.6210938,31.31924057,-8.865216255,-4.8681674,-6.453690529,-8.502139091,-10.64651012,-10.20201588,-10.88474941,-1.673887849,-4.824919224,-6.734070778,-5.373515129,-5.342139721,-2.824352503,-2.681999445,-2.125575304,2.739810705,1.093615055,0.387081236,female_surprised
-484.3416748,58.02210999,-33.13884735,-1.771076202,-13.26127911,-13.11780834,-24.2733326,-14.86145973,-20.50264168,6.487280369,-19.18759155,-9.519290924,-7.903293133,-6.907939911,-3.120729446,-7.203749657,-4.271458149,5.699997425,-3.169056892,2.271268368,female_surprised
-418.9763794,41.96356964,-17.4767704,-11.28727245,-14.4384079,-9.551052094,-25.83408546,-14.16679764,-27.24214363,-0.782003939,-10.85405445,-15.19561577,-7.556770802,-6.698724747,-4.666274548,0.50690043,-2.276015043,4.424332142,-8.063955307,-0.733727336,female_surprised
-325.4787903,26.25676727,-4.864574909,-8.15034008,-9.150728226,-7.60515213,-16.41454506,-10.61905575,-17.0192585,-3.648415804,-6.98871088,-10.84615517,-4.834379196,-4.375571251,-1.029857874,1.942821741,1.854620218,4.007344723,-3.729909658,-1.793815732,female_surprised
-473.591156,40.27127457,-19.8366375,-11.40031052,-17.26681328,-11.80147362,-30.05058289,-15.89691162,-27.26207352,2.24760437,-15.09973526,-11.41703033,-6.805152893,-6.138010025,-3.812728882,2.078222752,-0.933247685,3.061330795,-9.503170967,0.501905441,female_surprised
-452.4414368,39.8116188,-23.79790497,-5.071401596,-8.634867668,-8.259721756,-23.45152664,-10.84955883,-22.58794022,1.82836771,-11.89319229,-13.94111919,-10.43470669,-12.76438046,-8.452025414,-5.705645084,-5.193116188,7.310499191,-3.801986933,0.116172969,female_surprised
-323.9486694,20.35837555,-5.600061417,-4.139419079,-4.592935085,-5.707936764,-11.83070946,-6.600995541,-11.10851574,-2.180894852,-5.176003456,-8.762773514,-7.475831509,-8.591091156,-6.503374577,-4.730561733,-1.049385309,5.14277935,0.024301223,-0.424786091,female_surprised
-508.0118103,37.88197708,-28.3290062,-4.058181763,-12.61316681,-10.87355328,-27.6402092,-12.50042343,-22.62183762,3.683713675,-18.17214584,-11.57814693,-12.89780426,-11.2009058,-9.156508446,-5.435608387,-1.316487908,7.492062092,-6.160029888,2.179158926,female_surprised
-551.958252,93.04815674,-12.39922714,13.42582989,13.74025726,-8.581281662,-10.008811,-5.567590237,-17.75408173,-7.42700386,-2.057825089,-6.279213428,-5.578203201,-1.186212063,-8.690360069,5.061899185,-11.11868286,-2.887784243,-6.427361012,-2.064468384,male_neutral
-339.3550415,24.51839638,3.453843117,5.509367466,4.725286484,-3.254500866,-5.02088356,-5.229825497,-8.33344841,-4.635233879,-1.112473249,-2.371686459,-2.96812582,-1.955848575,-2.368145227,-1.214814544,-2.465203047,-3.360409021,-1.415281415,-2.172775507,male_neutral
-600.7774658,88.75959778,-16.14827919,14.30334377,8.255838394,-9.934504509,-12.63854504,-9.396712303,-21.56077766,-6.017242432,-2.930183411,-5.889062405,-4.656403065,-2.687452555,-8.03764534,1.14539659,-13.38835907,-2.459103823,-8.125793457,-4.585813522,male_neutral
-536.4093628,88.69161224,-13.79841423,13.91763496,18.75607491,-8.513361931,-3.599960089,-1.504523993,-16.5220623,-4.98079443,0.552990079,-3.553686857,-4.072041988,0.48938033,-8.252619743,4.651537895,-8.017723083,-3.107793808,-5.082531452,-0.561110198,male_neutral
-330.7331238,25.97400284,0.187117249,4.888577461,5.795749664,-3.437727213,-3.868513584,-4.448832512,-8.546545029,-5.90682745,-0.891727507,-1.261037469,-3.007224798,-1.725815773,-1.665554643,-0.866767585,-2.974795341,-3.859262705,-2.55591011,-2.698546886,male_neutral
-585.8917847,85.20449066,-18.79672241,13.85704708,13.39822006,-12.44810295,-6.420557022,-5.338883877,-18.74254417,-2.159395456,1.315896988,-2.663617611,-3.110678434,-1.949055791,-6.254057407,4.130335808,-9.807289124,-3.779204369,-5.570414066,-3.131273985,male_neutral
-544.7171631,79.74141693,-15.50067616,9.388837814,14.16511154,-11.14983273,-5.847398758,-5.203695297,-18.98840523,-6.6097188,-2.581180096,-4.866078854,-6.931210518,0.003356301,-10.63233662,2.866262436,-11.87133026,-4.640229702,-6.524654388,-2.753419638,male_neutral
-369.5701904,33.14810944,-2.750373363,4.928078175,6.075066566,-6.012085915,-6.353541374,-5.444000721,-11.73397541,-7.116970539,-0.202572167,-2.406692266,-3.585815191,-0.976114511,-3.693884611,-2.179132938,-5.04030323,-5.327646732,-2.924902201,-3.951084375,male_neutral
-593.6421509,78.97933197,-19.74760246,10.48749828,11.03490639,-14.21976471,-8.218532562,-8.957532883,-20.67821884,-5.237514496,-1.956718206,-4.753096104,-4.715510845,-2.195165634,-10.0408392,0.895037949,-13.43084621,-4.189023972,-6.750358582,-5.770379066,male_neutral
-530.6205444,87.85437775,-12.84295654,9.584916115,16.95370865,-10.57580471,-7.270602226,-6.784447193,-19.52572441,-5.182384014,-3.095502615,-5.442525387,-6.741680622,-0.272732407,-11.25380707,2.981856823,-12.37032032,-3.36667347,-7.896006107,-2.952595234,male_neutral
-369.7423401,35.6211853,-1.910151482,4.252798557,6.499380112,-5.602584362,-7.114973545,-6.939793587,-12.20022964,-7.254331112,-0.946027219,-3.123032331,-4.281977654,-1.419725537,-3.843573093,-2.667560816,-6.143615246,-6.234066486,-3.391389608,-3.958187103,male_neutral
-575.1043701,88.35969543,-15.7301321,10.9258194,12.68578053,-13.83452892,-8.802096367,-9.908109665,-19.79636192,-2.770880699,-2.889583826,-6.234773636,-4.852027416,-3.321435452,-10.34903049,1.461629868,-13.19561768,-2.950854063,-8.303771019,-5.215805054,male_neutral
-592.9631348,93.3170929,2.390233278,15.61473274,13.68256855,-2.103346825,-3.544575214,-2.239172697,-11.78618145,-3.273200512,-1.97342515,-3.723902702,-8.880101204,0.513869524,-6.501102448,2.083769798,-9.834323883,0.018933786,-4.10124445,0.073380776,male_calm
-479.2238159,50.23226547,8.924888611,9.249303818,7.595747471,-1.68606329,-4.070795536,-4.273118496,-8.717402458,-4.320456028,-0.827827513,-3.954401255,-6.030181408,-1.944569707,-3.483882189,-2.174461126,-5.572709084,-2.984956503,-1.283281446,-2.294295788,male_calm
-643.293335,89.19841766,-2.313158751,14.5967989,7.11544323,-5.223057747,-6.826800823,-5.770748138,-14.47092533,-3.171278,-0.912986457,-4.865761757,-7.069488525,-0.136727229,-5.832809448,0.262558669,-9.937078476,-0.224425256,-3.551365852,-0.226579234,male_calm
-601.6952515,86.58009338,-0.309309572,17.25852585,10.97424984,0.79473716,-7.161059856,-4.32830286,-11.47657299,-5.553109169,-0.43634966,-3.535766363,-6.935656071,-0.198706046,-5.231759071,3.91091609,-8.861170769,0.534715235,-6.724505901,-0.85479933,male_calm
-423.7164001,31.6921196,8.74696064,6.171186924,4.452858925,-0.205158129,-3.638709784,-4.677022934,-7.536725044,-5.923973083,-0.801974237,-2.142129183,-4.480005264,-3.267559052,-2.044518471,-1.114300728,-3.53340745,-2.956903934,-2.631467104,-2.526420832,male_calm
-658.8247681,86.09801483,-2.718064547,19.39092064,6.864164829,-0.064749256,-9.273572922,-4.381887436,-13.11652946,-3.384557486,0.752270937,-2.311831713,-5.273694038,0.647419512,-4.059546947,3.530675888,-9.507557869,0.571396828,-6.303847313,-0.498878747,male_calm
-571.2992554,81.35131073,-6.240725517,14.20830154,5.980325222,-4.702181339,-6.832503796,-4.921084881,-14.19207573,-5.379626751,-0.732989788,-5.507808208,-8.057758331,-0.962814212,-6.898332596,0.978346527,-13.54883385,1.586827755,-5.490474224,-2.888094902,male_calm
-364.2668152,28.56336021,6.881227493,4.533668518,1.54020071,-2.340305567,-4.038731098,-4.039362907,-7.787046432,-5.229394913,-0.432633162,-2.457068682,-4.918041706,-2.116603374,-2.303771257,-2.91895771,-4.035213947,-1.744263768,-0.975978613,-2.314803839,male_calm
-634.1552124,85.35675049,-8.433449745,16.98372841,2.989628553,-5.023706913,-8.613265991,-7.507760048,-18.28022003,-3.899080515,-0.708952487,-7.434016228,-6.680056572,-1.56807363,-6.970580101,-1.733995438,-12.48330593,3.976679087,-8.854660034,-2.510129452,male_calm
-563.6345825,86.62606812,-4.551469803,14.61597919,9.193764687,-4.329391003,-8.147461891,-3.939211607,-15.77318001,-3.671963692,-2.972112656,-4.416998863,-9.124726295,-0.129702702,-8.232246399,1.837276459,-12.58085346,-0.484609246,-6.520618439,-3.935627222,male_calm
-416.772522,41.56602097,7.333714962,7.120402813,4.516494751,-2.493967295,-5.751376152,-5.202636719,-10.16994572,-5.348387718,-0.526960254,-3.157318354,-5.945747852,-2.94109726,-3.207572699,-2.593893051,-5.695275307,-4.166232109,-2.834908247,-4.04232645,male_calm
-608.1361694,84.82478333,-7.827682018,13.15589619,4.432995319,-7.099542618,-10.6668148,-6.822620869,-16.91035271,-3.245607853,-2.904546022,-5.568571568,-8.235694885,-1.617303729,-8.110787392,0.273228168,-12.91703033,0.666831791,-7.926411629,-3.605184078,male_calm
-591.5712891,78.69234467,-2.935478687,16.73819351,9.453373909,0.994671881,-7.593198299,-3.308183908,-8.930721283,-4.928613663,0.014151768,-2.909930944,-7.175172806,-1.99653399,-7.380030155,2.232477427,-9.705532074,0.739297986,-4.204432011,-1.352028728,male_calm
-433.2127075,35.81328201,5.809831619,6.587896347,5.01996088,-0.889967918,-6.102072239,-4.462448597,-6.011889935,-4.940127373,-0.604542732,-1.867050409,-4.166909695,-3.740428209,-3.75820303,-2.388554573,-4.811107159,-2.248858452,-1.501267552,-2.920646191,male_calm
-653.3873901,77.50135803,-5.528128147,18.04150581,5.968696594,0.955624938,-10.55500793,-4.389881611,-11.48401165,-3.01815629,-0.804511428,-3.54077363,-7.270161629,-1.975578666,-5.537865162,1.77383399,-10.07041645,2.643134832,-4.75716114,-0.299800724,male_calm
-632.2230225,73.93804932,0.15487498,16.6785202,9.987659454,3.137579441,-5.505484581,-3.989662409,-7.085015774,-3.997514963,0.78163898,-1.782988191,-5.696101665,-1.403402805,-6.959820747,3.356939077,-6.850485325,0.03804652,-4.111109257,-0.390717924,male_calm
-416.6914978,22.64431953,6.207088947,4.9088521,3.556112051,0.357140779,-2.714041233,-2.715579271,-4.639560223,-4.530627251,-0.381056309,-1.216715932,-3.575078487,-3.291926384,-2.535138845,-1.340052843,-2.47011447,-2.445844173,-1.607093096,-2.084423304,male_calm
-682.9656372,70.50094604,-1.876387715,18.45485115,5.254230022,1.365203142,-9.162619591,-5.256128788,-9.449515343,-2.777169228,1.915399432,-2.296586037,-5.553552628,-2.657867908,-6.279428482,3.556285381,-7.029452324,1.63010633,-3.260174751,0.606511891,male_calm
-584.2754517,83.40999603,-4.959601879,17.15391731,12.34176826,-0.923357308,-8.747841835,-6.524762154,-14.90245724,-3.732234001,-0.682254255,-3.686193228,-8.754563332,1.542592049,-5.699447632,2.487886667,-11.16508579,0.574751914,-4.550907612,-2.336715698,male_calm
-452.0505676,43.43136978,3.406175852,8.998439789,6.466292381,-2.912802219,-7.318406582,-7.481983185,-10.76535511,-5.930697441,-0.252612323,-3.476236582,-6.065937042,-1.110420227,-3.505390167,-2.801282644,-6.790893555,-4.053024769,-1.624978781,-3.68086195,male_calm
-638.9776611,82.40340424,-9.023550034,16.6825695,7.722731113,-3.455956697,-12.11176395,-9.415234566,-16.82577705,-1.848376155,-0.395768464,-3.926844597,-5.815066338,3.52273941,-4.539319992,0.387117267,-11.59464073,2.916190624,-5.717642307,-2.675993204,male_calm
-593.869873,67.79519653,-5.904742718,16.4934864,6.57351923,0.192827016,-6.594766617,-5.171045303,-11.23685169,-2.746356726,0.547023535,-5.056135178,-6.949756145,0.742723107,-6.862289429,0.425065011,-11.99833393,1.670773149,-5.382220745,-3.905221701,male_calm
-352.3270264,21.94142342,2.750345945,2.566739082,1.166815519,-1.551752687,-2.687767506,-2.810435534,-4.901769161,-2.85923624,0.917639852,-1.429241061,-2.801900148,-0.510279477,-2.663635731,-2.921088934,-3.583292723,-1.673878074,-0.750502944,-3.342538595,male_calm
-641.6088257,64.72394562,-6.87252903,16.65854645,3.062308311,-1.205067992,-10.46192265,-7.172282696,-12.42695332,-2.247381926,-0.299186766,-5.917531967,-3.957485676,0.189075783,-7.212245941,-2.150084972,-10.80621529,3.830295086,-6.896527767,-3.455750465,male_calm
-580.1994629,64.77889252,-13.45640469,7.314330101,4.712603092,-5.940707207,-9.555130959,-8.150738716,-17.2875061,-5.487154961,-5.595392704,-4.160953045,-7.191588879,-4.719339371,-8.800060272,2.721519709,-10.45008755,-5.019342899,-8.147050858,-3.05329895,male_happy
-427.5371704,38.02685547,-3.902013063,2.794437647,2.530408144,-6.07969141,-7.51423645,-8.233037949,-12.27269936,-7.380972862,-2.956184626,-3.870668888,-5.236560822,-5.381353378,-4.628660679,0.280490607,-5.368373394,-5.811685085,-3.390703917,-4.365255833,male_happy
-632.2140503,62.70282745,-16.52095604,8.176959991,1.067103267,-7.192141533,-12.27641582,-12.08038807,-18.52761078,-4.312327385,-5.636688232,-4.047865868,-7.277993202,-5.608398914,-6.330596447,1.26943469,-12.65390015,-5.980821133,-8.304846764,-4.514294147,male_happy
